burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
0,503,24544,24576,0,-1,-1,32,13169,1639,8,0,0,0,Eom
1,1503,24544,24576,0,-1,-1,36,15338,3572,8,0,0,0,Eom
2,2503,24544,24576,0,-1,-1,36,14307,2991,8,0,0,0,Eom
3,3503,24544,24576,0,-1,-1,38,13386,2687,8,0,0,0,Eom
4,4503,24544,24576,0,-1,-1,42,13374,2226,8,0,0,0,Eom
5,5503,24544,24576,0,-1,-1,34,14184,2929,8,0,0,0,Eom
6,6503,24544,24576,0,-1,-1,33,13904,2690,8,0,0,0,Eom
7,7503,24544,24576,0,-1,-1,33,13801,2107,8,0,0,0,Eom
8,8503,24544,24576,0,-1,-1,36,13581,3605,8,0,0,0,Eom
9,9503,24544,24576,0,-1,-1,34,14011,2899,8,0,0,0,Eom
10,10503,24544,24576,0,-1,-1,36,14255,3916,8,0,0,0,Eom
11,11503,24544,24576,0,-1,-1,36,13495,3516,8,0,0,0,Eom
12,12503,24544,24576,0,-1,-1,35,14999,3068,8,0,0,0,Eom
13,13503,24544,24576,0,-1,-1,30,14424,3367,8,0,0,0,Eom
14,14503,24544,24576,0,-1,-1,23,14418,3080,8,0,0,0,Eom
15,15503,24544,24576,0,-1,-1,30,14343,2555,8,0,0,0,Eom
16,16503,24544,24576,0,-1,-1,34,14437,3832,8,0,0,0,Eom
17,17503,24544,24576,0,-1,-1,32,15181,3440,8,0,0,0,Eom
18,18503,24544,24576,0,-1,-1,38,13092,3239,8,0,0,0,Eom
19,19503,24544,24576,0,-1,-1,35,13622,2992,8,0,0,0,Eom
20,20503,24544,24576,0,-1,-1,39,14398,2401,8,0,0,0,Eom
21,21503,24544,24576,0,-1,-1,39,14407,2666,8,0,0,0,Eom
22,22503,24544,24576,0,-1,-1,41,14061,2536,8,0,0,0,Eom
23,23503,24544,24576,0,-1,-1,39,14916,3326,8,0,0,0,Eom
24,24503,24544,24576,0,-1,-1,32,13839,3116,8,0,0,0,Eom
25,25503,24544,24576,0,-1,-1,35,14847,3080,8,0,0,0,Eom
26,26503,24544,24576,0,-1,-1,30,12990,2407,8,0,0,0,Eom
27,27503,24544,24576,0,-1,-1,36,14410,3504,8,0,0,0,Eom
28,28503,24544,24576,0,-1,-1,33,13518,2290,8,0,0,0,Eom
29,29503,24544,24576,0,-1,-1,30,13112,1877,8,0,0,0,Eom
30,30503,24544,24576,0,-1,-1,35,13707,2643,8,0,0,0,Eom
